App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
SolMail - All-in-One email app,COMMUNICATION,4.3,23707,500000,Free,Everyone,10.073567822907728,13.122365377402328,0.825,0.5542770424377159,0.6332189858499012,0.67083
AXE.IO - Brutal Survival Battleground,GAME,4.2,3845,500000,Free,Everyone 10+,8.254788926148725,13.122365377402328,0.8,0.4542025300637353,0.6332189858499012,0.62914
Learn 50 languages,EDUCATION,4.4,55256,5000000,Free,Everyone,10.919750308187211,15.424948670398354,0.8500000000000001,0.600836467414906,0.7443300100968498,0.73172
Amadeus GR & CY,COMMUNICATION,4.2,4,100,Free,Everyone,1.6094379124341005,4.61512051684126,0.8,0.0885559616784917,0.2227023748539915,0.37042
Lep's World 2 🍀🍀,GAME,4.3,798522,100000000,Free,Everyone 10+,13.59051905022989,18.420680753952364,0.825,0.7477899426283398,0.888888889328545,0.82056
Facetune - For Free,PHOTOGRAPHY,4.4,49553,1000000,Paid,Everyone,10.810818263038772,13.815511557963774,0.8500000000000001,0.5948427090094416,0.666666714889415,0.70384
Khan Academy,EDUCATION,4.6,85375,5000000,Free,Everyone,11.35482030983524,15.424948670398354,0.8999999999999999,0.6247752861141217,0.7443300100968498,0.75637
DV Lottery Photo Tool,PHOTOGRAPHY,4.0,223,50000,Free,Everyone,5.41164605185504,10.819798284210286,0.75,0.2977645280275817,0.5221087433235612,0.52329
Forgotten Hill: Fall,GAME,4.4,1063,50000,Free,Teen,6.96979066990159,10.819798284210286,0.8500000000000001,0.3834981832492324,0.5221087433235612,0.5852
Defender,GAME,4.6,152395,10000000,Free,Everyone 10+,11.934237675171072,16.118095750958314,0.8999999999999999,0.6566565171974199,0.7777777825657402,0.77814
DM Adventure,GAME,4.3,0,10,Free,Everyone,0.0,2.3978952727983707,0.825,0.0,0.1157102983453303,0.31357
1LINE – One Line with One Touch,GAME,4.6,214878,10000000,Free,Everyone,12.277830357985998,16.118095750958314,0.8999999999999999,0.675561987372626,0.7777777825657402,0.78445
"LALALAB prints your photos, photobooks and magnets",PHOTOGRAPHY,4.7,50424,1000000,Free,Everyone,10.828242362822412,13.815511557963774,0.925,0.5958014337299179,0.666666714889415,0.72916
Timehop,SOCIAL,4.1,161610,5000000,Free,Teen,11.992947492059452,15.424948670398354,0.7749999999999999,0.6598869023240233,0.7443300100968498,0.72641
My Study Life - School Planner,EDUCATION,4.3,47847,1000000,Free,Everyone,10.775784598724393,13.815511557963774,0.825,0.592915054757909,0.666666714889415,0.69486
Photo Frame,PHOTOGRAPHY,4.5,74476,10000000,Free,Everyone,11.218245631870117,16.118095750958314,0.875,0.617260549537648,0.7777777825657402,0.75668
free video calls and chat,COMMUNICATION,4.2,594728,50000000,Free,Everyone,13.295861118588489,17.72753358339242,0.8,0.7315770049927177,0.8554411125167106,0.79567
The birth,SHOPPING,4.7,1084945,50000000,Free,Teen,13.897040774132895,17.72753358339242,0.925,0.7646556606693216,0.8554411125167106,0.84837
R-TYPE,GAME,4.5,7687,100000,Paid,Everyone,8.947415950650129,11.51293546492023,0.875,0.4923128863349316,0.5555560380757588,0.64096
Netflix,ENTERTAINMENT,4.4,5456208,100000000,Free,Teen,15.512264784223374,18.420680753952364,0.8500000000000001,0.8535299902937697,0.888888889328545,0.86414
DG Coupon,SHOPPING,3.7,668,100000,Free,Everyone,6.505784060128229,11.51293546492023,0.675,0.3579671880886229,0.5555560380757588,0.52951
The Coupons App,SHOPPING,4.5,181983,10000000,Free,Everyone,12.111674050106526,16.118095750958314,0.875,0.6664195833572012,0.7777777825657402,0.77307
Google Allo,COMMUNICATION,4.3,346980,10000000,Free,Everyone,12.757025302386657,16.118095750958314,0.825,0.7019286889427987,0.7777777825657402,0.76824
ZOMBIE RIPPER,GAME,3.7,16073,500000,Free,Mature 17+,9.684958338772663,13.122365377402328,0.675,0.5328946167354928,0.6332189858499012,0.6137
🔥 Football Wallpapers 4K | Full HD Backgrounds 😍,ENTERTAINMENT,4.7,11661,1000000,Free,Everyone,9.3640909717821,13.815511557963774,0.925,0.5152395596279337,0.666666714889415,0.7023
Ringdroid,VIDEO_PLAYERS,4.4,326232,50000000,Free,Everyone,12.695367128981715,17.72753358339242,0.8500000000000001,0.6985360766531106,0.8554411125167106,0.80133
Camera V7 24 Megapixel,PHOTOGRAPHY,4.0,2480,100000,Free,Everyone,7.816416983691801,11.51293546492023,0.75,0.4300820289638018,0.5555560380757588,0.57855
Sketch 'n' go,VIDEO_PLAYERS,3.8,3965,100000,Free,Everyone,8.285513309079741,11.51293546492023,0.7,0.455893075102108,0.5555560380757588,0.57048
Fandango Movies - Times + Tickets,ENTERTAINMENT,4.6,243747,10000000,Free,Teen,12.403890183698229,16.118095750958314,0.8999999999999999,0.6824981661520149,0.7777777825657402,0.78676
Temple Run 2,GAME,4.3,8118937,500000000,Free,Everyone,15.909709915407,20.030118658386467,0.825,0.8753985790317907,0.9665522227538712,0.88898
MX Player,VIDEO_PLAYERS,4.5,6469179,500000000,Free,Everyone,15.682559919650608,20.030118658386467,0.875,0.8629001246558464,0.9665522227538712,0.90148
Legend - Animate Text in Video,SOCIAL,4.5,228737,10000000,Free,Everyone,12.340332522745353,16.118095750958314,0.875,0.6790010385248889,0.7777777825657402,0.77726
Color Touch Effects,PHOTOGRAPHY,3.8,167652,10000000,Free,Everyone,12.029651646157175,16.118095750958314,0.7,0.6619064717889949,0.7777777825657402,0.71323
quran-DZ,SOCIAL,4.3,0,10,Free,Teen,0.0,2.3978952727983707,0.825,0.0,0.1157102983453303,0.31357
PRO MX MOTOCROSS 2,GAME,3.8,25275,5000000,Free,Everyone,10.137610607893343,15.424948670398354,0.7,0.5578008630021221,0.7443300100968498,0.66738
Pocket SAT Math,EDUCATION,4.0,430,10000,Free,Everyone,6.066108090103747,9.210440366976515,0.75,0.3337749355937408,0.4444492696759823,0.50941
"DU GIF Maker: GIF Maker, Video to GIF & GIF Editor",PHOTOGRAPHY,4.6,7605,500000,Free,Everyone,8.936692688488204,13.122365377402328,0.8999999999999999,0.4917228612176262,0.6332189858499012,0.67498
"Horn, free country requirements",SHOPPING,4.5,37186,1000000,Free,Everyone,10.523714516819444,13.815511557963774,0.875,0.5790454246584733,0.666666714889415,0.7069
WICShopper,SHOPPING,3.9,3023,500000,Free,Everyone,8.014335737299424,13.122365377402328,0.725,0.4409720952562156,0.6332189858499012,0.59973
IMDb Movies & TV,ENTERTAINMENT,4.2,501498,100000000,Free,Teen,13.125356892364191,18.420680753952364,0.8,0.7221953658459775,0.888888889328545,0.80369
Code,VIDEO_PLAYERS,4.4,239242,10000000,Free,Everyone,12.38523505078895,16.118095750958314,0.8500000000000001,0.681471706403392,0.7777777825657402,0.76975
Axetatic - Axe Throwing Game,GAME,4.6,29,1000,Free,Everyone 10+,3.4011973816621555,6.90875477931522,0.8999999999999999,0.1871437864514659,0.3333815641482814,0.47351
Dr Dre - Beatmaker,GAME,4.3,146,10000,Free,Mature 17+,4.990432586778736,9.210440366976515,0.825,0.2745881363298441,0.4444492696759823,0.51468
Adventure Time Run,GAME,4.3,24628,1000000,Free,Everyone,10.111679889397124,13.815511557963774,0.825,0.5563740793432395,0.666666714889415,0.68268
ByssWeather for Wear OS,WEATHER,4.2,19666,1000000,Free,Everyone,9.886697383228654,13.815511557963774,0.8,0.5439948865575707,0.666666714889415,0.67022
BlackCam Pro - B&W Camera,PHOTOGRAPHY,4.5,1376,100000,Paid,Everyone,7.227662498728654,11.51293546492023,0.875,0.3976870423628065,0.5555560380757588,0.60941
AX Player -Nougat Video Player,VIDEO_PLAYERS,4.1,15765,1000000,Free,Everyone,9.665611001619853,13.815511557963774,0.7749999999999999,0.531830069893239,0.666666714889415,0.65783
Camping RV Caravan Parking 3D,GAME,3.3,5290,500000,Free,Everyone,8.57376254290413,13.122365377402328,0.575,0.4717533875175162,0.6332189858499012,0.55999
BT Camera,PHOTOGRAPHY,3.3,1307,500000,Free,Everyone,7.176254532017144,13.122365377402328,0.575,0.3948584263007003,0.6332189858499012,0.53436
Candy Crush Saga,GAME,4.4,22429716,500000000,Free,Everyone,16.925897289386032,20.030118658386467,0.8500000000000001,0.9313121681507118,0.9665522227538712,0.91595
Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,5000000,Free,Everyone,10.387733033446777,15.424948670398354,0.8,0.5715633273762474,0.7443300100968498,0.7053
Doodle Jump,GAME,4.3,1083571,50000000,Free,Everyone,13.895773549065945,17.72753358339242,0.825,0.7645859342551491,0.8554411125167106,0.81501
Photo Editor by Aviary,PHOTOGRAPHY,4.4,1490732,50000000,Free,Everyone,14.214778503264451,17.72753358339242,0.8500000000000001,0.7821385159863247,0.8554411125167106,0.82919
Sid Story,GAME,4.4,28510,500000,Free,Teen,10.258045256703726,13.122365377402328,0.8500000000000001,0.5644275281641752,0.6332189858499012,0.68255
Rivals at War: Firefight,GAME,4.4,344819,5000000,Free,Teen,12.750777820729844,15.424948670398354,0.8500000000000001,0.701584934305286,0.7443300100968498,0.7653
CW Seed,ENTERTAINMENT,4.5,16372,500000,Free,Teen,9.703388915639492,13.122365377402328,0.875,0.5339087207566059,0.6332189858499012,0.68071
BN MALLORCA Radio,COMMUNICATION,4.2,23,1000,Free,Everyone,3.1780538303479458,6.90875477931522,0.8,0.1748657783181184,0.3333815641482814,0.43608
X Browser,COMMUNICATION,4.0,142,50000,Free,Everyone,4.962844630259907,10.819798284210286,0.75,0.273070166607996,0.5221087433235612,0.51506
Vuze Torrent Downloader,VIDEO_PLAYERS,4.1,24565,1000000,Free,Everyone,10.10911865209904,13.815511557963774,0.7749999999999999,0.5562331526070998,0.666666714889415,0.66597
"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107948,10000000,Free,Everyone,13.918021116349138,16.118095750958314,0.925,0.7658100602065445,0.7777777825657402,0.82286
Soul Knight,GAME,4.7,292164,10000000,Free,Everyone 10+,12.585073990152486,16.118095750958314,0.925,0.6924674269089337,0.7777777825657402,0.79842
The Grand Way,GAME,3.9,1995,500000,Free,Teen,7.59890045687141,13.122365377402328,0.725,0.4181136361076816,0.6332189858499012,0.59211
All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,1000,Free,Teen,2.833213344056216,6.90875477931522,0.875,0.1558916503611984,0.3333815641482814,0.45476
Game for KIDS: KIDS match'em,EDUCATION,4.4,7005,1000000,Free,Everyone,8.854522203757432,13.815511557963774,0.8500000000000001,0.4872016018135177,0.666666714889415,0.66796
Jungle book-The Great Escape,GAME,3.9,2362,100000,Free,Everyone,7.767687277186908,11.51293546492023,0.725,0.42740077857911,0.5555560380757588,0.56932
AT&T Call Protect,COMMUNICATION,4.2,6454,5000000,Free,Everyone,8.772610303280743,15.424948670398354,0.8,0.4826945704682355,0.7443300100968498,0.67567
Angry Birds Classic,GAME,4.4,5566669,100000000,Free,Everyone,15.532307587521087,18.420680753952364,0.8500000000000001,0.8546328037089687,0.888888889328545,0.86451
ROBLOX,GAME,4.5,4448791,100000000,Free,Everyone 10+,15.308143156616149,18.420680753952364,0.875,0.8422986238070697,0.888888889328545,0.86873
Zombie Death Shooter,GAME,3.8,17372,1000000,Free,Mature 17+,9.7626725558939,13.815511557963774,0.7,0.5371706793161573,0.666666714889415,0.63461
Might & Magic: Elemental Guardians,GAME,4.3,32551,500000,Free,Mature 17+,10.390594089681526,13.122365377402328,0.825,0.5717207510235514,0.6332189858499012,0.67665
Hamilton — The Official App,ENTERTAINMENT,4.5,1575,100000,Free,Everyone,7.362645270417825,11.51293546492023,0.875,0.4051141876193043,0.5555560380757588,0.61189
Nights at Slender Pizzeria 3D,GAME,4.1,2628,100000,Free,Teen,7.874358824729881,11.51293546492023,0.7749999999999999,0.4332701578222734,0.5555560380757588,0.58794
"Hulu: Stream TV, Movies & more",ENTERTAINMENT,4.0,319691,10000000,Free,Teen,12.675113311275348,16.118095750958314,0.75,0.6974216526105357,0.7777777825657402,0.74173
Wish - Shopping Made Fun,SHOPPING,4.5,6200739,100000000,Free,Everyone,15.640179197731808,18.420680753952364,0.875,0.8605682138954792,0.888888889328545,0.87482
Cops N Robbers - FPS Mini Game,GAME,4.2,156862,5000000,Free,Everyone 10+,11.963128091918463,15.424948670398354,0.8,0.6582461520746599,0.7443300100968498,0.73419
Hum Ek Hain 2.02,SOCIAL,5.0,2,10,Free,Teen,1.0986122886681098,2.3978952727983707,1.0,0.060448848000402,0.1157102983453303,0.39205
Phone Tracker : Family Locator,SOCIAL,4.3,231325,10000000,Free,Everyone,12.351583250030185,16.118095750958314,0.825,0.6796200863095803,0.7777777825657402,0.7608
CS Customizer,COMMUNICATION,3.7,25,1000,Free,Everyone,3.258096538021482,6.90875477931522,0.675,0.1792699612310586,0.3333815641482814,0.39588
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701,500000,Free,Everyone,9.18008732880516,13.122365377402328,0.7749999999999999,0.5051151432523278,0.6332189858499012,0.63778
Racing CX,GAME,4.3,4,500,Free,Everyone,1.6094379124341005,6.2166061010848646,0.825,0.0885559616784917,0.2999819695263294,0.40451
slither.io,GAME,4.4,5234162,100000000,Free,Everyone,15.470717504116925,18.420680753952364,0.8500000000000001,0.8512439379294459,0.888888889328545,0.86338
Arcraft - AR Sandbox,GAME,3.8,469,10000,Free,Everyone,6.152732694704104,9.210440366976515,0.7,0.3385412736463855,0.4444492696759823,0.49433
Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,2032,50000,Free,Teen,7.617267813628347,10.819798284210286,0.875,0.4191242615742103,0.5221087433235612,0.60541
CJmall,SHOPPING,3.7,18253,10000000,Free,Everyone,9.812139513076822,16.118095750958314,0.675,0.5398924953805105,0.7777777825657402,0.66422
Gardenscapes,GAME,4.6,4128732,50000000,Free,Everyone,15.233481138209692,17.72753358339242,0.8999999999999999,0.8381905020896924,0.8554411125167106,0.86454
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5911055,100000000,Free,Teen,15.59233505362392,18.420680753952364,0.8999999999999999,0.8579356897332078,0.888888889328545,0.88227
Geometry Dash World,GAME,4.6,760628,10000000,Free,Everyone,13.541901001543298,16.118095750958314,0.8999999999999999,0.7451148359820314,0.7777777825657402,0.80763
Flipkart Online Shopping App,SHOPPING,4.4,6012719,100000000,Free,Teen,15.60938778316333,18.420680753952364,0.8500000000000001,0.8588739805811734,0.888888889328545,0.86592
A&E - Watch Full Episodes of TV Shows,ENTERTAINMENT,4.0,29706,1000000,Free,Teen,10.299137987255902,13.815511557963774,0.75,0.5666885698880771,0.666666714889415,0.66112
UNO ™ & Friends,GAME,4.1,1728557,50000000,Free,Everyone,14.36279809288644,17.72753358339242,0.7749999999999999,0.7902829849372309,0.8554411125167106,0.80691
HD Camera for Android,PHOTOGRAPHY,4.1,351254,10000000,Free,Everyone,12.769267734404222,16.118095750958314,0.7749999999999999,0.7026023032103782,0.7777777825657402,0.75179
eBay: Buy & Sell this Summer - Discover Deals Now!,SHOPPING,4.4,2788923,100000000,Free,Teen,14.841166416327978,18.420680753952364,0.8500000000000001,0.8166042034145716,0.888888889328545,0.85183
HTC Service － DLNA,VIDEO_PLAYERS,3.9,3484,10000000,Free,Everyone,8.156223323194624,16.118095750958314,0.725,0.4487791635016666,0.7777777825657402,0.65052
"Learn Japanese, Korean, Chinese Offline & Free",EDUCATION,4.9,133136,1000000,Free,Everyone,11.799133952228456,13.815511557963774,0.975,0.6492227168506682,0.666666714889415,0.76363
FN Cam,PHOTOGRAPHY,3.4,181,10000,Free,Everyone,5.204006687076795,9.210440366976515,0.6,0.2863396053957796,0.4444492696759823,0.4436
Them Bombs: co-op board game play with 2-4 friends,GAME,4.7,8038,100000,Free,Teen,8.99205997632796,11.51293546492023,0.925,0.4947693306603424,0.5555560380757588,0.65844
Crunchyroll - Everything Anime,ENTERTAINMENT,3.7,310066,10000000,Free,Teen,12.644543682141071,16.118095750958314,0.675,0.695739622576804,0.7777777825657402,0.71617
FollowMeter for Instagram,SOCIAL,4.4,90082,1000000,Free,Everyone,11.40848674654898,13.815511557963774,0.8500000000000001,0.627728169773893,0.666666714889415,0.7148
"Programming Hub, Learn to code",EDUCATION,4.3,55704,1000000,Free,Everyone,10.927825188493417,13.815511557963774,0.825,0.6012807708486888,0.666666714889415,0.69765
Hangouts,COMMUNICATION,4.0,3419513,1000000000,Free,Everyone,15.04500899367772,20.72326583794641,0.75,0.8278202157433281,1.0,0.85927
Dr. Dominoes,GAME,4.0,2700,500000,Free,Everyone,7.901377353792616,13.122365377402328,0.75,0.4347567959869418,0.6332189858499012,0.60599
Noticias DF,SOCIAL,4.3,2,1000,Free,Everyone,1.0986122886681098,6.90875477931522,0.825,0.060448848000402,0.3333815641482814,0.40628
TouchNote: Cards & Gifts,PHOTOGRAPHY,4.1,19232,1000000,Free,Everyone,9.864382832655368,13.815511557963774,0.7749999999999999,0.5427670749904552,0.666666714889415,0.66148
Comedy Central,ENTERTAINMENT,3.9,22378,1000000,Free,Teen,10.015878298115156,13.815511557963774,0.725,0.551102796753982,0.666666714889415,0.64759
Yongqing fast search,HOUSE_AND_HOME,3.7,1437,100000,Free,Everyone,7.271008538280992,11.51293546492023,0.675,0.4000720677110076,0.5555560380757588,0.54354
Rope Hero 3,GAME,4.4,45871,5000000,Free,Teen,10.733610188123151,15.424948670398354,0.8500000000000001,0.5905944958471474,0.7443300100968498,0.72831
Your rank CS:GO,GAME,4.1,4946,100000,Free,Teen,8.506536611227709,11.51293546492023,0.7749999999999999,0.4680544209507759,0.5555560380757588,0.59954
The Fish Master!,GAME,4.1,15763,1000000,Free,Everyone,9.665484138314897,13.815511557963774,0.7749999999999999,0.5318230895046913,0.666666714889415,0.65783
Telegram X,SOCIAL,4.6,70616,5000000,Free,Teen,11.165026187696435,15.424948670398354,0.8999999999999999,0.6143322607093656,0.7443300100968498,0.75289
Fotor Photo Editor - Photo Collage & Photo Effects,PHOTOGRAPHY,4.5,597068,10000000,Free,Everyone,13.299787963585576,16.118095750958314,0.875,0.7317930714419998,0.7777777825657402,0.79486
Draw In,GAME,4.2,46416,10000000,Free,Everyone,10.74542105042418,16.118095750958314,0.8,0.5912443638919097,0.7777777825657402,0.72301
Mini Motor Racing WRT,GAME,4.2,107497,1000000,Free,Everyone,11.585227521725622,13.815511557963774,0.8,0.6374529620089029,0.666666714889415,0.70137
BK Chat,COMMUNICATION,4.2,6,1000,Free,Teen,1.9459101490553132,6.90875477931522,0.8,0.107069644164721,0.3333815641482814,0.41348
Drive 4x4 Luxury SUV Jeep,GAME,4.2,2183,500000,Free,Everyone,7.688913336864796,13.122365377402328,0.8,0.4230664069413259,0.6332189858499012,0.61876
Instagram,SOCIAL,4.5,66577446,1000000000,Free,Teen,18.013876444527668,20.72326583794641,0.875,0.9911759501738444,1.0,0.95539
DP and Status for WhatsApp 2018,SOCIAL,4.5,787,100000,Free,Everyone,6.669498089857879,11.51293546492023,0.875,0.3669752108467322,0.5555560380757588,0.59918
kick the buddy,GAME,3.3,294,10000,Free,Everyone,5.68697535633982,9.210440366976515,0.575,0.312913948299436,0.4444492696759823,0.44412
Amber Weather,WEATHER,4.4,260137,10000000,Free,Everyone 10+,12.468967538420268,16.118095750958314,0.8500000000000001,0.6860789117566631,0.7777777825657402,0.77129
Candy Crush Soda Saga,GAME,4.4,6198880,100000000,Free,Everyone,15.639879349855178,18.420680753952364,0.8500000000000001,0.8605517153919537,0.888888889328545,0.86648
Four In A Line Free,GAME,4.3,133195,5000000,Free,Everyone,11.799577006607484,15.424948670398354,0.825,0.6492470949930667,0.7443300100968498,0.73953
CB Edits PNG & CB Backgrounds,PHOTOGRAPHY,4.2,17,5000,Free,Everyone,2.8903717578961645,8.517393171418904,0.8,0.1590366727733762,0.41100631715213,0.45668
Remote EX for NISSAN,COMMUNICATION,2.3,223,5000,Paid,Everyone,5.41164605185504,8.517393171418904,0.3249999999999999,0.2977645280275817,0.41100631715213,0.34459
Camera ZOOM FX - FREE,PHOTOGRAPHY,4.0,88860,5000000,Free,Everyone,11.394828630084016,15.424948670398354,0.75,0.6269766604246181,0.7443300100968498,0.7071
Bathroom Decorating Ideas,HOUSE_AND_HOME,4.1,2427,500000,Free,Everyone,7.794823152179389,13.122365377402328,0.7749999999999999,0.4288938734586212,0.6332189858499012,0.61237
OLX - Buy and Sell,SHOPPING,4.2,857923,50000000,Free,Everyone,13.66227079645825,17.72753358339242,0.8,0.7517379326938612,0.8554411125167106,0.80239
Kate Mobile for VK,SOCIAL,4.4,540930,10000000,Free,Teen,13.20104700810485,16.118095750958314,0.8500000000000001,0.7263600564731748,0.7777777825657402,0.78471
Camera for Android,PHOTOGRAPHY,4.2,240475,10000000,Free,Everyone,12.390375571448596,16.118095750958314,0.8,0.6817545528226459,0.7777777825657402,0.75318
DRAGON BALL LEGENDS,GAME,4.6,337913,5000000,Free,Teen,12.730546704220528,15.424948670398354,0.8999999999999999,0.7004717593486935,0.7443300100968498,0.7816
Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,12111,500000,Free,Everyone,9.40195197567723,13.122365377402328,0.8999999999999999,0.517322782338262,0.6332189858499012,0.68351
Pinterest,SOCIAL,4.6,4305441,100000000,Free,Teen,15.275390361886055,18.420680753952364,0.8999999999999999,0.8404964696434494,0.888888889328545,0.87646
Love Balls,GAME,4.2,360630,50000000,Free,Everyone,12.795610553887723,17.72753358339242,0.8,0.7040517618658887,0.8554411125167106,0.7865
InBrowser - Incognito Browsing,COMMUNICATION,4.2,27156,1000000,Free,Everyone,10.209390119018105,13.815511557963774,0.8,0.5617503807731129,0.666666714889415,0.67614
Six Pack Abs Photo Editor,PHOTOGRAPHY,4.0,5967,1000000,Free,Everyone,8.694167141883597,13.815511557963774,0.75,0.4783783992503477,0.666666714889415,0.63168
BJ Bridge Standard American 2018,GAME,1.0,1,1000,Free,Everyone,0.6931471805599453,6.90875477931522,0.0,0.0381389767725721,0.3333815641482814,0.12384
Armed Cam Gun Pack,GAME,4.2,1012,10000,Free,Teen,6.920671504248683,9.210440366976515,0.8,0.3807955036878571,0.4444492696759823,0.54175
Counter Online FPS Game,GAME,4.2,41089,5000000,Free,Teen,10.623520061877455,15.424948670398354,0.8,0.5845370164466219,0.7443300100968498,0.70962
AJ Percent Off Calculator,SHOPPING,4.4,134,10000,Free,Everyone,4.90527477843843,9.210440366976515,0.8500000000000001,0.2699025056796978,0.4444492696759823,0.52145
Angry Birds 2,GAME,4.6,3883589,100000000,Free,Everyone,15.172270541544336,18.420680753952364,0.8999999999999999,0.8348225167758526,0.888888889328545,0.87457
Sic Bo,GAME,4.3,1,100,Paid,Teen,0.6931471805599453,4.61512051684126,0.825,0.0381389767725721,0.2227023748539915,0.36195
Forgotten Hill: Puppeteer,GAME,4.5,2917,100000,Free,Teen,7.978653729082731,11.51293546492023,0.875,0.439008767234776,0.5555560380757588,0.62319
Crossy Road,GAME,4.5,4230886,100000000,Free,Everyone,15.25792222171142,18.420680753952364,0.875,0.8395353216923861,0.888888889328545,0.86781
Candy Crush Soda Saga,GAME,4.4,6198563,100000000,Free,Everyone,15.639828210285684,18.420680753952364,0.8500000000000001,0.8605489015438883,0.888888889328545,0.86648
Target - now with Cartwheel,SHOPPING,4.1,68406,10000000,Free,Everyone,11.133230437555632,16.118095750958314,0.7749999999999999,0.612582765926588,0.7777777825657402,0.72179
Bike Racing 3D,GAME,4.2,951435,50000000,Free,Everyone,13.765727701238584,17.72753358339242,0.8,0.757430432929081,0.8554411125167106,0.80429
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,819694,10000000,Free,Everyone,13.61668759882991,16.118095750958314,0.8999999999999999,0.7492298123922503,0.7777777825657402,0.809
Rande.cz,SOCIAL,3.2,398,50000,Free,Mature 17+,5.988961416889864,10.819798284210286,0.55,0.3295301009319181,0.5221087433235612,0.46721
Angry Birds Star Wars,GAME,4.3,1218055,100000000,Free,Everyone,14.012766703206562,18.420680753952364,0.825,0.7710232383565875,0.888888889328545,0.8283
CS16Client,GAME,4.3,8668,500000,Free,Teen,9.06750872286864,13.122365377402328,0.825,0.4989207404511318,0.6332189858499012,0.65238
Comedy Central,ENTERTAINMENT,3.9,22378,1000000,Free,Teen,10.015878298115156,13.815511557963774,0.725,0.551102796753982,0.666666714889415,0.64759
Climatempo Lite - 15 day weather forecast,WEATHER,4.0,634,100000,Free,Everyone,6.453624998892692,11.51293546492023,0.75,0.355097244618126,0.5555560380757588,0.55355
BSPlayer FREE,VIDEO_PLAYERS,4.3,138337,10000000,Free,Everyone,11.837455244915477,16.118095750958314,0.825,0.6513312659909886,0.7777777825657402,0.75137
AE GTO Racing,GAME,3.9,6988,100000,Free,Everyone 10+,8.85209276347713,11.51293546492023,0.725,0.4870679269331756,0.5555560380757588,0.58921
Amazon for Tablets,SHOPPING,4.0,141613,10000000,Free,Teen,11.86086032541093,16.118095750958314,0.75,0.6526190816907586,0.7777777825657402,0.7268
Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56642847,1000000000,Free,Everyone,17.852276288571492,20.72326583794641,0.75,0.9822842389077352,1.0,0.91076
New YAHTZEE® With Buddies Dice Game,GAME,4.1,42079,5000000,Free,Everyone,10.647327847411592,15.424948670398354,0.7749999999999999,0.5858469901505607,0.7443300100968498,0.70173
Cheating Tom 3 - Genius School,GAME,4.3,90415,10000000,Free,Everyone,11.412176521869624,16.118095750958314,0.825,0.6279311919590751,0.7777777825657402,0.74357
Gayvox - Gay Lesbian Bi Dating,SOCIAL,3.4,3640,500000,Free,Mature 17+,8.200013648175434,13.122365377402328,0.6,0.4511886347281921,0.6332189858499012,0.56147
CS Browser | #1 & BEST BROWSER,COMMUNICATION,3.8,52,1000,Free,Everyone,3.970291913552122,6.90875477931522,0.7,0.2184570251717267,0.3333815641482814,0.41728
LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,500000000,Free,Everyone,16.194157213610865,20.030118658386467,0.8,0.8910496978756333,0.9665522227538712,0.88587
MTV,ENTERTAINMENT,3.8,35279,1000000,Free,Teen,10.471071510120728,13.815511557963774,0.7,0.5761488530990264,0.666666714889415,0.64761
Patook - make platonic friends,SOCIAL,4.0,3677,100000,Free,Mature 17+,8.210124405164267,11.51293546492023,0.75,0.4517449580268582,0.5555560380757588,0.58577
Endless Ducker,GAME,4.5,8193,500000,Free,Everyone,9.011157458106815,13.122365377402328,0.875,0.4958201297321788,0.6332189858499012,0.66801
Find&Save - Local Shopping,SHOPPING,4.0,4602,500000,Free,Everyone,8.434463543817241,13.122365377402328,0.75,0.4640887508579172,0.6332189858499012,0.61577
Crazy Bike attack Racing New: motorcycle racing,GAME,4.2,20364,5000000,Free,Everyone,9.921573020082512,15.424948670398354,0.8,0.545913845677946,0.7443300100968498,0.69675
Puffin for Facebook,SOCIAL,4.0,10743,500000,Free,Teen,9.282102738203074,13.122365377402328,0.75,0.5107283282130288,0.6332189858499012,0.63132
textPlus: Free Text & Calls,SOCIAL,4.1,382120,10000000,Free,Everyone,12.85349259135948,16.118095750958314,0.7749999999999999,0.7072366001579541,0.7777777825657402,0.75334
Spectrum TV,ENTERTAINMENT,3.4,46618,5000000,Free,Teen,10.749763462338244,15.424948670398354,0.6,0.5914832960433665,0.7443300100968498,0.64527
Clash of Axe: Flippy Lumberjack Action X,GAME,4.3,6,1000,Free,Everyone,1.9459101490553132,6.90875477931522,0.825,0.107069644164721,0.3333815641482814,0.42182
HD Video Download for Facebook,VIDEO_PLAYERS,4.4,20755,1000000,Free,Everyone,9.94059064048763,13.815511557963774,0.8500000000000001,0.5469602505443907,0.666666714889415,0.68788
TED,EDUCATION,4.6,181893,10000000,Free,Everyone 10+,12.111179378805511,16.118095750958314,0.8999999999999999,0.6663923651014129,0.7777777825657402,0.78139
